509.8653,1405.80469,-0.00071;501.13519,1170.91785,-2.9707;534.04474,1005.50336,-1.49707;570.66498,897.22668,2.94336;598.49261,800.83173,9.02344;636.32184,1107.76013,3.71875;696.95111,1021.90424,14.8125;717.07648,974.23553,28.65625;724.83197,949.87506,39.34375;645.79877,1232.5199,13.79688;707.20105,1167.77307,25.73438;718.03784,1116.99597,41.21875;716.11346,1081.12549,53.875;641.59113,1335.14685,24.26562;688.99274,1286.21777,36.78125;698.16949,1229.32654,50.09375;695.45593,1188.47241,60.03125;629.39728,1415.427,34.5625;662.64313,1381.96008,45.71875;671.76691,1339.08948,55.15625;672.17969,1304.24707,63.09375;
516.16803,1395.44373,-0.00018;504.73526,1145.07886,-3.16211;535.71625,978.55225,-0.5542;569.75348,867.00482,4.69922;598.48517,764.87299,11.9375;640.69202,1087.65881,9.40625;692.72424,1001.70416,21.01562;712.73291,945.43402,33.96875;721.02472,907.81293,44.09375;648.52234,1208.68787,19.14062;708.28955,1159.01843,31.73438;725.23297,1109.30762,45.6875;728.36713,1069.24463,57.71875;644.05341,1308.26709,28.73438;693.37427,1276.68799,41.59375;711.49756,1223.35156,54.1875;715.84668,1180.14844,64.25;632.49756,1387.17749,37.90625;668.84106,1373.73303,49.09375;686.69305,1341.42847,58.3125;694.87622,1311.3717,66.625;
516.16803,1395.44373,-0.00018;504.73526,1145.07886,-3.16211;535.71625,978.55225,-0.5542;569.75348,867.00482,4.69922;598.48517,764.87299,11.9375;640.69202,1087.65881,9.40625;692.72424,1001.70416,21.01562;712.73291,945.43402,33.96875;721.02472,907.81293,44.09375;648.52234,1208.68787,19.14062;708.28955,1159.01843,31.73438;725.23297,1109.30762,45.6875;728.36713,1069.24463,57.71875;644.05341,1308.26709,28.73438;693.37427,1276.68799,41.59375;711.49756,1223.35156,54.1875;715.84668,1180.14844,64.25;632.49756,1387.17749,37.90625;668.84106,1373.73303,49.09375;686.69305,1341.42847,58.3125;694.87622,1311.3717,66.625;
514.01215,1350.8623,-0.00048;500.69263,1156.20264,-2.02539;533.25208,983.40912,0.01153;567.71014,859.01019,2.87891;587.38129,755.61481,6.30078;636.44397,1083.17725,14.03906;688.67548,995.59833,22.8125;712.80542,952.11273,31.48438;726.28729,919.21075,38.40625;651.05249,1198.02014,20.20312;704.19983,1143.01282,30.45312;727.28931,1094.88879,39.4375;737.95642,1052.07983,48.03125;649.07709,1306.84045,25.32812;695.06879,1305.78662,36.125;719.28735,1284.93713,43.09375;732.11023,1257.40613,48.84375;634.13007,1402.8761,30.10938;666.38806,1383.45093,38.5;680.5174,1357.40735,43.8125;689.99994,1327.3728,48.71875;
512.90356,1387.07739,-0.00032;499.21613,1162.09192,-4.32812;529.73572,984.55841,-3.08398;566.78125,866.164,0.31274;592.82269,765.50903,4.98828;635.92511,1085.87646,6.80078;693.99469,994.05194,16.26562;718.75562,941.83679,27.23438;730.66736,906.13898,36.1875;647.39636,1207.01086,15.89844;710.06696,1162.25952,26.98438;733.14563,1113.56055,38.5625;742.33588,1070.51184,49;644.41675,1313.10364,24.57812;694.9082,1301.61523,36.71875;715.63995,1267.01318,46.75;724.2395,1233.36963,54.59375;632.15326,1398.39209,32.8125;668.31049,1385.94458,42.59375;684.79199,1357.17627,49.625;694.50476,1325.57104,56.15625;
512.90356,1387.07739,-0.00032;499.21613,1162.09192,-4.32812;529.73572,984.55841,-3.08398;566.78125,866.164,0.31274;592.82269,765.50903,4.98828;635.92511,1085.87646,6.80078;693.99469,994.05194,16.26562;718.75562,941.83679,27.23438;730.66736,906.13898,36.1875;647.39636,1207.01086,15.89844;710.06696,1162.25952,26.98438;733.14563,1113.56055,38.5625;742.33588,1070.51184,49;644.41675,1313.10364,24.57812;694.9082,1301.61523,36.71875;715.63995,1267.01318,46.75;724.2395,1233.36963,54.59375;632.15326,1398.39209,32.8125;668.31049,1385.94458,42.59375;684.79199,1357.17627,49.625;694.50476,1325.57104,56.15625;
516.95685,1375.66504,-0.00032;502.95932,1163.19507,0.00261;532.63196,987.1568,2.31445;567.09247,857.33453,5.92969;591.47101,745.46814,9.96094;637.6911,1076.55823,8.84375;699.05786,977.14233,18.20312;727.82953,927.6933,29.09375;742.33508,896.48199,37.78125;653.39502,1203.922,15.49219;718.04047,1161.65771,26.20312;742.75519,1122.81665,37.28125;752.37659,1091.53015,46.625;653.49884,1317.08777,22.28125;703.64417,1303.43933,34.25;722.0531,1274.19128,43.9375;728.05426,1247.75171,50.875;643.19031,1413.13611,29.03125;677.11646,1397.04651,39.8125;685.07928,1366.83032,47.5;686.07758,1336.16101,53.78125;
519.56305,1398.54175,-0.00034;504.30844,1166.9176,-0.39258;535.61432,986.63989,1.74414;569.45422,857.71265,4.55078;592.11523,754.52332,7.64062;646.00513,1076.63611,12.65625;702.33716,975.68665,22.25;728.03894,929.33472,32.40625;742.1413,899.33362,40.4375;658.09125,1207.25171,18.29688;720.36603,1156.86182,29.375;745.36603,1114.89319,39.84375;755.9917,1079.9353,48.8125;654.50073,1328.43469,23.51562;705.79077,1309.95496,34.8125;727.03827,1280.29272,44.03125;735.69879,1253.6416,51.03125;640.00037,1434.76807,28.5;676.86444,1428.03064,37.84375;695.11084,1409.72913,44.59375;706.50964,1387.79773,50.625;
524.21576,1391.30408,-0.00045;506.7998,1158.03601,-0.08264;538.17957,974.513,2.26562;574.33075,844.76141,5.6875;598.37292,743.41351,9.875;650.50848,1077.31714,12.16406;710.87317,986.77185,22.21875;735.34869,945.18579,33.71875;747.77032,918.74683,42.90625;662.60876,1205.59253,18.29688;728.50574,1147.5481,29.14062;751.89868,1094.87573,40.90625;760.27014,1048.56738,51.25;659.30023,1325.78931,24.21875;714.19464,1299.11389,35.34375;737.04602,1258.57251,45.71875;746.80682,1222.92688,53.875;644.96472,1431.85645,30.04688;684.95636,1423.96277,39.53125;705.65942,1403.76184,46.71875;719.05328,1379.27551,53.25;
525.89398,1413.85266,-0.00046;506.80325,1164.41211,-0.96973;537.85577,980.5636,0.85791;571.76373,847.62506,3.98633;596.91687,732.73389,7.91406;651.7085,1077.04578,9.84375;712.5343,984.62433,19.59375;739.13702,939.6272,31.23438;753.57727,911.5509,40.5;662.90277,1208.4021,16.64062;731.55005,1150.47815,27.15625;757.10388,1097.59009,39.5;766.9718,1050.75317,50.15625;659.41608,1328.26367,23.34375;715.61987,1296.0365,34.125;739.61072,1250.6449,45.09375;749.24414,1211.32153,53.8125;646.21429,1432.96619,29.875;686.70068,1424.82996,39.34375;707.99274,1403.45715,47.125;721.05542,1378.12915,54.1875;
526.92627,1405.39307,-0.00065;509.40421,1162.71497,0.3291;539.20892,975.81995,3.11523;572.63354,837.57135,6.82812;596.34235,717.20245,11.25;652.52576,1070.12012,13.17188;711.9256,972.84961,23.42188;738.97961,929.75848,34.625;753.58075,902.50336,43.59375;664.83777,1199.21936,19.21875;731.09039,1140.22949,30.60938;756.32605,1094.18958,42.4375;765.68805,1054.29602,52.53125;662.1842,1319.22998,25.01562;715.90521,1285.96838,36.375;738.4848,1250.84802,46.84375;747.66522,1220.05518,55.0625;648.87274,1426.2146,30.70312;688.92029,1415.34875,40.59375;712.48053,1397.04553,48.1875;728.15765,1374.79822,54.875;
526.92627,1405.39307,-0.00065;509.40421,1162.71497,0.3291;539.20892,975.81995,3.11523;572.63354,837.57135,6.82812;596.34235,717.20245,11.25;652.52576,1070.12012,13.17188;711.9256,972.84961,23.42188;738.97961,929.75848,34.625;753.58075,902.50336,43.59375;664.83777,1199.21936,19.21875;731.09039,1140.22949,30.60938;756.32605,1094.18958,42.4375;765.68805,1054.29602,52.53125;662.1842,1319.22998,25.01562;715.90521,1285.96838,36.375;738.4848,1250.84802,46.84375;747.66522,1220.05518,55.0625;648.87274,1426.2146,30.70312;688.92029,1415.34875,40.59375;712.48053,1397.04553,48.1875;728.15765,1374.79822,54.875;
523.1839,1404.54053,-0.00105;517.5874,1151.77515,-3.75781;551.57129,965.66229,-3.33594;584.43512,828.01245,-0.44971;607.33246,692.30066,3.18555;657.58069,1093.60449,3.18164;720.4873,988.17981,12.875;742.80811,925.72601,25.85938;752.40417,888.9342,36.40625;668.02356,1227.84302,12.60156;735.10638,1152.21521,23.92188;752.09308,1090.14832,39;753.45441,1042.58899,51.46875;663.70337,1338.62793,22.0625;714.67029,1284.56384,33.75;729.06635,1226.36975,46.625;729.04303,1180.88049,56.5;651.11572,1426.99695,31.21875;686.565,1391.7052,41.84375;700.98132,1353.71387,50.8125;706.40967,1319.04309,58.40625;
523.1839,1404.54053,-0.00105;517.5874,1151.77515,-3.75781;551.57129,965.66229,-3.33594;584.43512,828.01245,-0.44971;607.33246,692.30066,3.18555;657.58069,1093.60449,3.18164;720.4873,988.17981,12.875;742.80811,925.72601,25.85938;752.40417,888.9342,36.40625;668.02356,1227.84302,12.60156;735.10638,1152.21521,23.92188;752.09308,1090.14832,39;753.45441,1042.58899,51.46875;663.70337,1338.62793,22.0625;714.67029,1284.56384,33.75;729.06635,1226.36975,46.625;729.04303,1180.88049,56.5;651.11572,1426.99695,31.21875;686.565,1391.7052,41.84375;700.98132,1353.71387,50.8125;706.40967,1319.04309,58.40625;
524.56921,1418.37866,0.00025;553.88678,1171.19373,-12.19531;602.51825,984.7627,-12.96875;642.38824,845.51508,-10.03906;679.76862,720.6308,-6.91016;688.09552,1166.02979,-2.7207;731.51721,1004.83112,8.86719;743.8913,903.84631,17.98438;748.99725,851.36938,23.0625;681.96613,1245.23877,9.75;703.55164,1052.1615,25.10938;682.4527,944.19116,30.6875;672.82928,914.7171,30.92188;667.82825,1291.43054,22.20312;679.25873,1131.50623,35.5;658.909,1051.88086,37.03125;648.25562,1037.19165,35;652.78845,1322.36279,33.5625;662.85004,1202.49109,42.71875;648.58435,1145.64612,43.90625;640.66736,1131.39404,43.59375;
527.78589,1408.77539,0.00011;572.15405,1208.23279,-16.375;625.53522,1050.70715,-16.65625;665.86261,922.53802,-11.90625;698.22363,823.71661,-6.57422;714.85968,1149.4707,-5.375;752.54877,985.09357,5.46484;752.25134,891.6145,11.42188;745.2851,852.52142,13.82031;697.26373,1181.7655,8.83594;710.02826,993.63873,20.3125;680.84418,933.70001,19.28125;663.83966,939.46649,17.51562;675.47565,1191.02966,23.01562;671.28229,1038.02441,31.42188;646.65765,997.77155,25.8125;635.93665,1005.742,21.84375;657.02667,1190.7395,36.34375;649.06738,1083.63391,40.21875;633.70819,1057.59607,36;628.67627,1057.25,33.96875;
527.78589,1408.77539,0.00011;572.15405,1208.23279,-16.375;625.53522,1050.70715,-16.65625;665.86261,922.53802,-11.90625;698.22363,823.71661,-6.57422;714.85968,1149.4707,-5.375;752.54877,985.09357,5.46484;752.25134,891.6145,11.42188;745.2851,852.52142,13.82031;697.26373,1181.7655,8.83594;710.02826,993.63873,20.3125;680.84418,933.70001,19.28125;663.83966,939.46649,17.51562;675.47565,1191.02966,23.01562;671.28229,1038.02441,31.42188;646.65765,997.77155,25.8125;635.93665,1005.742,21.84375;657.02667,1190.7395,36.34375;649.06738,1083.63391,40.21875;633.70819,1057.59607,36;628.67627,1057.25,33.96875;
564.32263,1419.91052,0.00048;659.5932,1335.37244,2.63672;699.53937,1231.34766,11.17188;712.40637,1120.52087,18.82812;722.20337,993.86487,27.5;699.18243,1252.56482,36.1875;723.54163,1128.4718,49.9375;735.84021,1026.91479,59.375;739.35425,958.92712,66.1875;658.54419,1232.55017,38.46875;669.92999,1077.44348,57.5625;683.69653,948.92688,66.1875;693.13568,863.43079,72.75;614.85553,1206.51807,38.375;615.89465,1061.28198,51.96875;629.62671,930.41864,51.5625;639.04742,844.28253,50.71875;574.49988,1182.66858,38.09375;572.80585,1068.74548,47.71875;579.14801,980.75049,48.4375;584.1463,916.62415,48.75;
581.02228,1399.99133,-0.00054;647.11658,1393.96667,-0.30615;692.52515,1322.62134,-6.46094;719.27563,1238.77356,-11.125;736.08746,1155.73865,-16.71875;694.26917,1294.07263,-27.76562;746.22388,1256.52795,-39.0625;773.42511,1191.29089,-43.6875;789.87195,1124.0304,-46.71875;659.48895,1241.1731,-30.5;694.82294,1148.05957,-44.875;719.00415,1037.55164,-51.375;736.65698,939.7467,-56.65625;618.22693,1193.91699,-31.15625;638.09369,1089.48035,-45.90625;656.8714,964.63629,-56.09375;673.03918,861.70282,-63.125;576.69531,1155.55737,-29.48438;572.21893,1043.79187,-41.1875;571.28644,943.6507,-49.0625;578.32495,851.76459,-55.4375;
581.02228,1399.99133,-0.00054;647.11658,1393.96667,-0.30615;692.52515,1322.62134,-6.46094;719.27563,1238.77356,-11.125;736.08746,1155.73865,-16.71875;694.26917,1294.07263,-27.76562;746.22388,1256.52795,-39.0625;773.42511,1191.29089,-43.6875;789.87195,1124.0304,-46.71875;659.48895,1241.1731,-30.5;694.82294,1148.05957,-44.875;719.00415,1037.55164,-51.375;736.65698,939.7467,-56.65625;618.22693,1193.91699,-31.15625;638.09369,1089.48035,-45.90625;656.8714,964.63629,-56.09375;673.03918,861.70282,-63.125;576.69531,1155.55737,-29.48438;572.21893,1043.79187,-41.1875;571.28644,943.6507,-49.0625;578.32495,851.76459,-55.4375;
595.64459,1391.49536,-0.00197;663.99133,1448.0957,-9.60938;723.74323,1403.51111,-22.23438;765.33594,1349.40564,-32.40625;802.25122,1293.77686,-44.125;703.68121,1324.95764,-42.09375;751.20276,1283.14673,-61.34375;782.75604,1227.38037,-70.6875;803.66998,1156.70618,-75.375;666.95306,1245.43018,-43.53125;703.12891,1149.07178,-63.40625;731.86566,1046.94629,-74.4375;752.22522,953.09961,-82.625;628.09064,1180.63464,-43.375;651.26257,1076.46814,-62.875;678.90607,959.49115,-77;700.62158,859.71887,-86.375;589.91064,1131.52185,-41.75;589.92365,1014.36053,-57.28125;595.41583,907.078,-68.875;606.94421,807.82367,-77.8125;
595.64459,1391.49536,-0.00197;663.99133,1448.0957,-9.60938;723.74323,1403.51111,-22.23438;765.33594,1349.40564,-32.40625;802.25122,1293.77686,-44.125;703.68121,1324.95764,-42.09375;751.20276,1283.14673,-61.34375;782.75604,1227.38037,-70.6875;803.66998,1156.70618,-75.375;666.95306,1245.43018,-43.53125;703.12891,1149.07178,-63.40625;731.86566,1046.94629,-74.4375;752.22522,953.09961,-82.625;628.09064,1180.63464,-43.375;651.26257,1076.46814,-62.875;678.90607,959.49115,-77;700.62158,859.71887,-86.375;589.91064,1131.52185,-41.75;589.92365,1014.36053,-57.28125;595.41583,907.078,-68.875;606.94421,807.82367,-77.8125;
